,id,title,release_date,revenue,runtime,adult,backdrop_path,homepage,overview,popularity,poster_path,tagline,genres,spoken_languages,vote_avg,revenue_category
51,14160,Up,2009-05-28,735099082,96,False,/hGGC9gKo7CFE3fW07RA587e5kol.jpg,http://disney.go.com/disneypictures/up/,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",90.968,/vpbaStTMt8qqXaEgnOR2EE4DNJk.jpg,The greatest adventure is just getting back home.,"Animation, Comedy, Family, Adventure",English,excellent (7-10),good(100014025-1000000000)
52,102899,Ant-Man,2015-07-14,519311965,117,False,/1K3JmSNUN8OpjYsCjc0Hy0SYxAb.jpg,http://marvel.com/movies/movie/180/ant-man,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",37.692,/8YxOIPrabqkQCOKKbuxaz9IcqhO.jpg,Heroes don't get any bigger.,"Science Fiction, Action, Adventure",English,excellent (7-10),good(100014025-1000000000)
53,238,The Godfather,1972-03-14,245066411,175,False,/tmU7GeKVybMWFButWEGl2M4GeiP.jpg,http://www.thegodfather.com/,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",158.448,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,An offer you can't refuse.,"Drama, Crime","English, Italian, Latin",excellent (7-10),good(100014025-1000000000)
54,286217,The Martian,2015-09-30,630600000,141,False,/3dPhs7hUnQLphDFzdkD407VZDYo.jpg,https://www.20thcenturystudios.com/movies/the-martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",76.0,/5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg,Bring Him Home,"Drama, Adventure, Science Fiction","English, Mandarin",excellent (7-10),good(100014025-1000000000)
55,105,Back to the Future,1985-07-03,381109762,116,False,/5bzPWQ2dFUl2aZKkp7ILJVVkRed.jpg,http://www.backtothefuture.com/movies/backtothefuture1,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",62.543,/fNOH9f1aA7XRTzl1sAOx9iF553Q.jpg,He's the only kid ever to get into trouble before he was born.,"Adventure, Comedy, Science Fiction",English,excellent (7-10),good(100014025-1000000000)
56,140607,Star Wars: The Force Awakens,2015-12-15,2068223624,136,False,/8BTsTfln4jlQrLXUBquXJ0ASQy9.jpg,http://www.starwars.com/films/star-wars-episode-vii,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",66.772,/wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,Every generation has a story.,"Adventure, Action, Science Fiction",English,excellent (7-10),"excellent(,2000000000,2923706026)"
57,634649,Spider-Man: No Way Home,2021-12-15,1921847111,148,False,/14QbnygCuTO0vl7CAFmPf1fgZfV.jpg,https://www.spidermannowayhome.movie,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",186.065,/5weKu49pzJCt06OPpjvT80efnQj.jpg,The Multiverse unleashed.,"Action, Adventure, Science Fiction","English, Tagalog",excellent (7-10),best(1500000000-2000000000)
58,675,Harry Potter and the Order of the Phoenix,2007-07-08,938212738,138,False,/pkxPkHOPJjOvzfQOclANEBT8OfK.jpg,https://www.warnerbros.com/movies/harry-potter-and-order-phoenix/,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.",117.168,/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,Evil Must Be Confronted.,"Adventure, Fantasy",English,excellent (7-10),good(100014025-1000000000)
59,767,Harry Potter and the Half-Blood Prince,2009-07-15,933959197,153,False,/urDWNffjwmNi5IQaezw9GwqkUXa.jpg,https://www.warnerbros.com/movies/harry-potter-and-half-blood-prince/,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.",121.735,/z7uo9zmQdQwU5ZJHFpv2Upl30i1.jpg,Dark Secrets Revealed,"Adventure, Fantasy",English,excellent (7-10),good(100014025-1000000000)
60,263115,Logan,2017-02-28,619021436,137,False,/9X7YweCJw3q8Mcf6GadxReFEksM.jpg,https://www.20thcenturystudios.com/movies/logan,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",54.194,/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,His time has come.,"Action, Drama, Science Fiction","English, Spanish",excellent (7-10),good(100014025-1000000000)
61,12,Finding Nemo,2003-05-30,940335536,100,False,/h3uqFk7sZRJvLZDdLiFB9qwbL07.jpg,http://movies.disney.com/finding-nemo,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",55.456,/ggQ6o8X5984OCh3kZi2UIJQJY5y.jpg,There are 3.7 trillion fish in the ocean. They're looking for one.,"Animation, Family",English,excellent (7-10),good(100014025-1000000000)
62,346364,It,2017-09-06,701800000,135,False,/tcheoA2nPATCm2vvXw2hVQoaEFD.jpg,http://itthemovie.com/,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",74.73,/9E2y5Q7WlCVNEhP5GiVTjhEhx1o.jpg,You’ll float too,"Horror, Fantasy",English,excellent (7-10),good(100014025-1000000000)
64,259316,Fantastic Beasts and Where to Find Them,2016-11-16,809342332,132,False,/8Qsr8pvDL3s1jNZQ4HK1d1Xlvnh.jpg,http://www.fantasticbeasts.com/,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",46.103,/h6NYfVUyM6CDURtZSnBpz647Ldd.jpg,From J.K. Rowling's wizarding world.,"Fantasy, Adventure, Family",English,excellent (7-10),good(100014025-1000000000)
65,12444,Harry Potter and the Deathly Hallows: Part 1,2010-11-17,954305868,146,False,/AqLcLsGGTzAjm3pCCq0CZCQrp6m.jpg,https://www.warnerbros.com/movies/harry-potter-and-deathly-hallows-part-1/,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",111.984,/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg,One Way… One Fate… One Hero.,"Adventure, Fantasy",English,excellent (7-10),good(100014025-1000000000)
66,354912,Coco,2017-10-27,800526015,105,False,/askg3SMvhqEl4OL52YuvdtY40Yb.jpg,https://www.pixar.com/feature-films/coco,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",166.578,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,The celebration of a lifetime,"Family, Animation, Fantasy, Music, Comedy, Adventure","English, Spanish",excellent (7-10),good(100014025-1000000000)
67,100402,Captain America: The Winter Soldier,2014-03-20,714766572,136,False,/1RWLMyC9KcFfcaoViMiJGSSZzzr.jpg,http://www.captainamericathewintersoldiermovie.com,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",31.482,/tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg,In heroes we trust.,"Action, Adventure, Science Fiction",English,excellent (7-10),good(100014025-1000000000)
68,557,Spider-Man,2002-05-01,821708551,121,False,/jHxCeXnSchAuwHnmVatTgqMYdX8.jpg,https://www.sonypictures.com/movies/spiderman,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",63.478,/gh4cZbhZxyTbgxQPxD0dOudNPTn.jpg,With great power comes great responsibility.,"Fantasy, Action",English,excellent (7-10),good(100014025-1000000000)
69,10681,WALL·E,2008-06-22,521311860,98,False,/fK5ssgvtI43z19FoWigdlqgpLRE.jpg,https://www.pixar.com/feature-films/walle/,"What if mankind had to leave Earth and somebody forgot to turn the last robot off? After hundreds of years doing what he was built for, WALL•E discovers a new purpose in life when he meets a sleek search robot named EVE. EVE comes to realize that WALL•E has inadvertently stumbled upon the key to the planet's future, and races back to space to report to the humans. Meanwhile, WALL•E chases EVE across the galaxy and sets into motion one of the most imaginative adventures ever brought to the big screen.",58.517,/hbhFnRzzg6ZDmm8YAmxBnQpQIPh.jpg,"After 700 years of doing what he was built for, he'll discover what he was meant for.","Animation, Family, Science Fiction",English,excellent (7-10),good(100014025-1000000000)
70,210577,Gone Girl,2014-10-01,369330363,149,False,/h2JaQWLKhapm7AuSViJwGiv8ngC.jpg,http://www.gonegirlmovie.com/,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",46.611,/qymaJhucquUwjpb8oiqynMeXnID.jpg,You don't know what you've got 'til it's...,"Mystery, Thriller, Drama",English,excellent (7-10),good(100014025-1000000000)
71,49051,The Hobbit: An Unexpected Journey,2012-12-12,1021103568,169,False,/xyXmtuvsoM5J3yNad0nvcetpBdY.jpg,http://www.thehobbit.com/,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",83.524,/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,From the smallest beginnings come the greatest legends.,"Adventure, Fantasy, Action",English,excellent (7-10),better(1000000000-1500000000)
72,585,"Monsters, Inc.",2001-11-01,579707738,92,False,/vUTVUdfbsY4DePCYzxxDMXKp6v6.jpg,http://movies.disney.com/monsters-inc,"Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.",86.936,/sgheSKxZkttIe8ONsf2sWXPgip3.jpg,We Scare Because We Care.,"Animation, Comedy, Family",English,excellent (7-10),good(100014025-1000000000)
73,862,Toy Story,1995-10-30,394400000,81,False,/3Rfvhy1Nl6sSGJwyjb0QiZzZYlB.jpg,http://toystory.disney.com/toy-story,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",78.404,/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,Hang on for the comedy that goes to infinity and beyond!,"Animation, Adventure, Family, Comedy",English,excellent (7-10),good(100014025-1000000000)
74,281957,The Revenant,2015-12-25,532950503,157,False,/3uM41OT0RfBkE6Gb6U89LEskJBr.jpg,https://www.foxmovies.com/movies/the-revenant,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",36.747,/ji3ecJphATlVgWNY0B0RVXZizdf.jpg,"(n. One who has returned, as if from the dead.)","Western, Drama, Adventure","English, French",excellent (7-10),good(100014025-1000000000)
75,209112,Batman v Superman: Dawn of Justice,2016-03-23,873637528,152,False,/5fX1oSGuYdKgwWmUTAN5MNSQGzr.jpg,https://www.warnerbros.com/movies/batman-v-superman-dawn-justice,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.",78.589,/5UsK3grJvtQrtzEgqNlDljJW96w.jpg,Who will win?,"Action, Adventure, Fantasy",English,Average (5-6),good(100014025-1000000000)
